,date,open,high,low,close,volume,open_volume,fast_lag,slow_lag,atr,last_high2,last_low2,last_high1,last_low1
0,20000601,25.0625,26.4844,25.0313,25.9688,284029,296576,25.9688,25.9688,1.4530999999999992,,,,
1,20000602,25.9688,28.0156,25.9063,26.2188,362021,315946,25.97860392156863,25.973750495049508,1.4660940594059397,,,,
2,20000605,26.0781,26.6719,26.0,26.5938,137811,318407,26.002729257977705,25.986028703068328,1.4503674443681984,,,,
3,20000606,26.5938,26.625,25.7188,26.5625,178092,331562,26.0246810517825,25.997443976274894,1.4395918514104122,,,,
4,20000607,26.5625,27.1563,26.0313,26.9063,196073,344827,26.059254343869462,26.01544112525955,1.4333623097983248,,,,
5,20000608,26.9063,27.1563,26.0781,27.0781,224569,346845,26.099209075482424,26.036483875254408,1.4263293927726155,,,,
6,20000609,26.9375,27.5,26.5938,26.9844,215645,352468,26.13392244507135,26.055254491586005,1.416029800836524,,,,
7,20000612,26.9375,27.25,26.7969,27.1875,80029,354623,26.175239211931295,26.077675194722914,1.396961883988276,,,,
8,20000613,27.1875,27.4688,26.1094,26.3125,271599,364002,26.18062198793399,26.082325190867014,1.3962180843053398,,,,
9,20000614,26.3125,27.3594,25.8281,26.9375,304294,377091,26.210303478603244,26.09925934550331,1.398892973725036,,,,
10,20000615,26.9844,27.1875,26.3906,26.7656,163870,370745,26.232079812775666,26.112454209948787,1.3869723207799858,,,,
11,20000616,26.7344,27.6719,26.6719,27.4375,172194,376868,26.279351192666816,26.13869274044485,1.3793095025467188,,,,
12,20000619,27.5313,27.5625,26.9844,27.1563,91705,376451,26.313741341974,26.158843379247923,1.3634439678428234,,,,
13,20000620,27.1563,27.875,26.875,26.9844,193659,383593,26.340041681504434,26.1751910351044,1.3562470575885102,,,,
14,20000621,26.9844,27.0781,26.0313,26.2188,184496,381366,26.335287105759164,26.17605457896372,1.350119393081807,,,,
15,20000622,26.1406,26.4531,25.8281,26.1094,166416,379169,26.326428787886258,26.174734686310973,1.3357605932188008,,,,
16,20000623,26.1094,26.3594,25.3125,25.4531,195038,373450,26.292180600126013,26.16044489054244,1.3300405814718939,,,,
17,20000626,25.4063,26.0781,25.2813,26.0313,113883,364127,26.281949988356367,26.157887565977244,1.3194813620368069,,,,
18,20000627,26.0781,26.4531,25.8281,26.3906,142895,363491,26.286210773126705,26.162495732987598,1.3057292558578601,,,,
19,20000628,26.4219,26.6719,25.6875,26.0313,197808,360592,26.276214272219775,26.159897797680912,1.2993663002963183,,,,
20,20000629,26.0781,27.3281,26.0781,27.1875,234088,374617,26.311950967426842,26.180246356142675,1.2993154824686683,,,,
21,20000630,27.2188,27.5,26.9844,27.0156,136125,365207,26.339545047135594,26.196788012456683,1.2837963640039423,,,,
22,20000703,26.9063,27.6094,26.5625,27.3906,66706,372892,26.380762888424396,26.220427853794174,1.2791053468949534,,,,
23,20000705,27.3906,27.9531,27.25,27.4375,141452,372822,26.422203559466578,26.2445282923329,1.267699300421786,,,,
24,20000706,27.4688,27.5625,26.6719,26.8438,161324,368210,26.438736753212986,26.256395058821358,1.2602319875421466,,,,
25,20000707,26.7969,27.8125,26.625,27.3281,179312,370263,26.473613743283064,26.277616938844698,1.2587917501650745,27.4375,25.4531,,
26,20000710,27.3594,27.4688,26.875,27.25,89460,375454,26.504060263154315,26.296872048966584,1.2456235966964593,27.4375,25.4531,,
27,20000711,27.25,27.5313,27.0781,27.25,105640,378154,26.533312801854144,26.31574586977913,1.2299320403262324,27.4375,25.4531,,
28,20000712,27.25,27.4375,26.9063,27.2188,152226,374419,26.560194652761826,26.333628129783502,1.2160957622999704,27.4375,25.4531,,
29,20000713,27.2188,28.2969,27.1875,28.2344,227791,392666,26.625849764418223,26.371267176718483,1.2139829749276938,27.4375,25.4531,,
30,20000714,28.2969,28.6875,27.1563,27.2188,266048,391805,26.649102714833194,26.388050004902276,1.2202645001766503,28.2344,25.4531,,
