,date,open,high,low,close,volume,open_volume,fast_lag,slow_lag,atr,last_high2,last_low2,last_high1,last_low1
0,20000601,137.875,138.475,137.875,138.3,6372,46264,138.3,138.3,0.5999999999999943,,,,
1,20000602,138.425,138.975,138.175,138.8,6738,47487,138.31960784313728,138.309900990099,0.6039603960395981,,,,
2,20000605,138.8,139.45,138.8,139.3,5611,48005,138.3580545943868,138.32950691108715,0.6048720713655462,,,,
3,20000606,139.675,139.675,139.1,139.325,10550,46064,138.3959740220579,138.34921964552106,0.6042805451998922,,,,
4,20000607,139.225,139.45,138.925,139.075,4802,46093,138.42260249178113,138.36359153372857,0.6027106334137552,,,,
5,20000608,138.925,139.175,138.75,138.775,3592,46173,138.43642200190737,138.37173823603098,0.5991916109699187,,,,
6,20000609,138.875,139.325,138.825,139.25,3117,45789,138.46832702144042,138.38912955808976,0.5982175196635833,,,,
7,20000612,139.425,139.625,138.925,139.35,5903,45348,138.50290243236432,138.40815669555334,0.6002330143237101,,,,
8,20000613,139.425,139.425,139.075,139.125,5534,45671,138.52729841540886,138.42235161247308,0.5952779051291817,,,,
9,20000614,139.375,139.375,138.675,138.925,4924,44952,138.54289455598106,138.43230504588945,0.5973516099781085,,,,
10,20000615,138.975,138.975,138.625,138.675,3683,44188,138.54807516162887,138.4371108865649,0.5924535582953736,,,,
11,20000616,138.725,138.725,138.325,138.525,3750,44096,138.5471702533297,138.43885126504878,0.5886425967449703,,,,
12,20000619,138.075,138.225,137.925,137.95,6877,44791,138.52375181202265,138.42917104197852,0.5888674958193273,,,,
13,20000620,137.775,138.3,137.725,138.025,4109,45112,138.50419291743353,138.42116765500865,0.5885928919417172,,,,
14,20000621,138.025,138.05,137.625,137.65,4160,45266,138.47069515596556,138.4058970083748,0.5853534287349507,,,,
15,20000622,137.45,137.725,137.3,137.4,5320,45473,138.42870711063358,138.38597825573373,0.5821781133144562,,,,
16,20000623,137.425,137.425,137.1,137.275,5785,46552,138.3834636945303,138.36397868631326,0.5770854774072396,,,,
17,20000626,137.275,137.825,137.25,137.375,5058,46623,138.34391609866637,138.3443949499506,0.5770441808249178,,,,
18,20000627,137.225,137.7,137.225,137.575,3949,46828,138.31376252616965,138.32915940638722,0.5750235039768995,,,,
19,20000628,137.425,137.525,137.0,137.1,4587,47118,138.26616399573163,138.30481961616172,0.5750230385516142,,,,
20,20000629,137.0,137.375,137.0,137.2,3424,47910,138.22435364295785,138.2829420000001,0.5710621863030674,,,,
21,20000630,137.3,137.825,137.3,137.45,5836,48535,138.1939868334301,138.26644809901,0.5721302618218185,,,,
22,20000703,137.525,137.775,137.35,137.55,2378,48289,138.16873244780538,138.2522610079405,0.5692167912906936,,,,
