,date,open,high,low,close,volume,open_volume,fast_lag,slow_lag,atr,last_high2,last_low2,last_high1,last_low1
0,20000601,2.1257,2.1722,2.1172,2.1707,17938,35646,2.1707,2.1707,0.05500000000000016,,,,
1,20000602,2.1702,2.1772,2.1582,2.1653,13784,34546,2.1704882352941177,2.1705930693069306,0.054287128712871446,,,,
2,20000605,2.1682,2.1727,2.1492,2.1559,11954,32240,2.169916147635525,2.1703021174394665,0.05367748259974527,,,,
3,20000606,2.1547,2.1742,2.1502,2.1626,10811,32545,2.1696292398851122,2.170149600262447,0.05308980967697804,,,,
4,20000607,2.1642,2.1682,2.1392,2.1583,16405,31374,2.169184955968049,2.169914954712696,0.05261278374278045,,,,
5,20000608,2.1592,2.1662,2.1472,2.1509,13601,28899,2.168467898871263,2.169538420956009,0.05194718406470558,,,,
6,20000609,2.1517,2.1617,2.1472,2.1515,9580,28513,2.16780249107239,2.1691812245014344,0.05120565566738468,,,,
7,20000612,2.1642,2.1912,2.1642,2.1879,16843,28367,2.168590628677394,2.169551893323188,0.050977820901693886,,,,
8,20000613,2.1854,2.2012,2.1797,2.1943,13174,27922,2.1695988393174965,2.170041954841541,0.05039410167591777,,,,
9,20000614,2.1952,2.2062,2.1872,2.1948,10838,28679,2.170587120128575,2.1705322131615103,0.049772436296196626,,,,
10,20000615,2.1942,2.2017,2.1762,2.1836,11822,27508,2.1710974291431406,2.170790981217718,0.04929179399330164,,,,
11,20000616,2.1837,2.1837,2.1392,2.1516,14925,26803,2.1703328240787036,2.170410961787664,0.04919690698353329,,,,
12,20000619,2.1492,2.1572,2.1357,2.1448,11597,25816,2.169331536859931,2.1699038140294924,0.04864845337989897,,,,
13,20000620,2.1447,2.1762,2.1437,2.1705,12689,24478,2.169377358943855,2.169915619692275,0.04832868202584156,,,,
14,20000621,2.1502,2.2022,2.1502,2.195,14371,21435,2.1703821683970372,2.170412340094408,0.048401381391666484,,,,
15,20000622,2.1942,2.2267,2.1812,2.2235,8447,20546,2.172465220616761,2.171463580884618,0.0483439282948018,,,,
16,20000623,2.2192,2.2297,2.2092,2.2156,14462,30592,2.1741567805925746,2.172337569381952,0.04779256337807305,,,,
17,20000626,2.2197,2.2337,2.2097,2.2116,10610,31734,2.1756251421379638,2.1731150432555766,0.04732142350920031,,,,
18,20000627,2.2107,2.2392,2.2012,2.2288,11603,33907,2.177710430681573,2.1742177156663574,0.047136840865453764,,,,
19,20000628,2.2247,2.2417,2.2232,2.2265,12375,35943,2.179623747125433,2.1752530084254396,0.0465697747097022,,,,
20,20000629,2.2277,2.2597,2.2247,2.2557,18680,38455,2.1826071295911023,2.1768460181595892,0.04634067026000513,,,,
21,20000630,2.2572,2.2592,2.2397,2.2425,19851,40967,2.1849558696071374,2.178146097007914,0.04580917183901492,,,,
22,20000705,2.2197,2.2207,2.1957,2.2061,14945,40145,2.1857850511911714,2.1786996396414207,0.04582879219863839,,,,
23,20000706,2.2072,2.2307,2.1912,2.1935,20735,36729,2.186087598203282,2.178992716084165,0.04570346958084358,,,,
24,20000707,2.1957,2.2097,2.1872,2.1987,14585,36372,2.1865822021953103,2.179382959330023,0.045243994935678364,,,,
25,20000710,2.1972,2.2007,2.1847,2.189,13259,34476,2.1866770177954944,2.179573395778933,0.04466490592705107,2.2557,2.1448,,
26,20000711,2.1917,2.2012,2.1832,2.1994,14266,31747,2.1871759582741026,2.1799660018031126,0.04413688798790155,2.2557,2.1448,,
27,20000712,2.2007,2.2067,2.1862,2.2042,18467,31700,2.1878435677535495,2.180445882955526,0.04366883080002232,2.2557,2.1448,,
28,20000713,2.2042,2.2287,2.2037,2.2258,14812,30296,2.189332055292626,2.1813439842831395,0.043299150982200094,2.2557,2.1448,,
29,20000714,2.2242,2.2292,2.2127,2.2187,12997,29224,2.1904837393987973,2.1820837073666417,0.04276847472512683,2.2557,2.1448,,
30,20000717,2.2132,2.2132,2.1977,2.2023,10821,28072,2.1909471221674717,2.182484029993045,0.04233741581967877,2.2557,2.1448,,
31,20000718,2.2022,2.2242,2.2002,2.2152,16544,26509,2.191898215415806,2.183131870983282,0.041974298674734636,2.2557,2.1448,,
32,20000719,2.2147,2.2207,2.2047,2.2107,11252,25720,2.192635540301461,2.1836777745281672,0.04145995612672009,2.2557,2.1448,,
33,20000720,2.2068,2.2158,2.2008,2.2024,12219,29292,2.193018460289639,2.1840485116662234,0.04093599659945831,2.2557,2.1448,,
34,20000721,2.2018,2.2018,2.1688,2.1747,11933,30523,2.1923000892978886,2.1838633926233277,0.040790729340063094,2.2557,2.1448,,
35,20000724,2.1748,2.1773,2.1633,2.1641,13812,28432,2.1911942034430694,2.1834720383139548,0.04026021984818065,2.2557,2.1448,,
36,20000725,2.1628,2.1758,2.1578,2.1647,10915,28991,2.190155215072753,2.1831003147829855,0.03981942341554341,2.2557,2.1448,,
37,20000726,2.1708,2.1818,2.1638,2.1678,11227,31262,2.1892785399718604,2.1827973382526293,0.03938735562513661,2.2557,2.1448,,
38,20000727,2.1693,2.1818,2.1678,2.1751,14307,33405,2.188722518796493,2.1826449157129733,0.03888463571176756,2.2557,2.1641,,
