,date,open,high,low,close,volume,open_volume,fast_lag,slow_lag,atr,last_high1,last_high2,last_low1,last_low2
0,20000601,0.65515,0.65885,0.65455,0.65785,15137,60944,0.65785,0.65785,0.0043000000000000815,,,,
1,20000602,0.65775,0.66435,0.65675,0.66335,16584,55664,0.6580656862745099,0.6579589108910892,0.004365346534653546,,,,
2,20000605,0.66355,0.66555,0.66275,0.66335,8266,53439,0.6582729142637448,0.6580656651308696,0.0043343495735712985,0.66335,0.66335,0.65785,0.65785
3,20000606,0.66305,0.66525,0.66245,0.66435,8446,50987,0.6585112313514411,0.6581901074055059,0.0043039664136986,0.66335,0.66335,0.65785,0.65785
4,20000607,0.66385,0.66515,0.66255,0.66285,14486,46618,0.6586813791415806,0.6582823825063869,0.004270224504516451,0.66435,0.66435,0.65785,0.65785
5,20000608,0.66305,0.66455,0.66125,0.66305,9398,42885,0.6588526976066167,0.6583767907735872,0.004251012138090382,0.66435,0.66435,0.65785,0.65785
6,20000609,0.66355,0.66685,0.66295,0.66445,14365,38712,0.6590721996612592,0.6584970523424271,0.004244061402682652,0.66435,0.66435,0.65785,0.65785
7,20000612,0.66465,0.66545,0.66395,0.66435,9128,35818,0.6592791722235627,0.6586129522960423,0.004189723553124579,0.66445,0.66445,0.65785,0.65785
8,20000613,0.66425,0.66795,0.66345,0.66745,15520,29746,0.6595995968422466,0.658787943339685,0.004195867641181519,0.66445,0.66445,0.65785,0.65785
9,20000614,0.66735,0.66845,0.66595,0.66755,12917,47090,0.6599113773582369,0.6589614494121665,0.004162286103732379,0.66745,0.66745,0.65785,0.65785
10,20000615,0.66745,0.66785,0.66315,0.66415,14369,48743,0.6600775978539923,0.6590641929881632,0.004172933903658471,0.66755,0.66755,0.65785,0.65785
11,20000616,0.66455,0.66845,0.66345,0.66815,9079,49627,0.6603941626440318,0.6592441099586946,0.00418931145012068,0.66755,0.66755,0.65785,0.65785
12,20000619,0.66815,0.67025,0.66715,0.66895,9676,51126,0.6607296856775993,0.6594363058010967,0.0041677409263559135,0.66815,0.66815,0.65785,0.65785
